node,type_node,x,y,t_arr,t_begin_service,t_wait,t_departure,ride_time,num_passenger,qi,ei,li,service_or_chg_time,Li,lyr,cus_set
177,depot,-0.16114,1.48056,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1256.5314245098868,0.0,0.0,1,Int64[]
141,bus stop,14.23311,18.10355,26.49282885145478,202.8819098796082,0.0,203.3819098796082,41.6180901203918,1,1,202.8819098796082,231.7546065864055,0.5,41.618090120391784,1,[190]
140,bus stop,14.23311,13.90355,208.44215084346362,208.54158834226155,0.0,209.04158834226155,35.95841165773845,3,2,208.54158834226155,235.5277255615077,0.5,35.958411657738445,1,"[198, 286]"
129,bus stop,10.03311,13.90355,214.10182930611697,214.10182930611697,0.0,214.60182930611697,30.39817069388303,4,1,213.51395484823897,238.84263656549265,0.5,30.986045151761033,1,[185]
139,bus stop,14.23311,8.30355,223.035564245876,224.64677303060603,0.0,225.14677303060603,19.853226969393972,5,1,214.72015954590904,239.64677303060603,0.5,29.779840454090973,1,[240]
175,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,4,-1,245.0,260.0,0.0,29.779840454090973,1,Int64[]
175,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,3,-1,245.0,260.0,0.0,30.986045151761033,1,Int64[]
175,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,1,-2,245.0,260.0,0.0,35.958411657738445,1,Int64[]
175,transit stop,0.0,0.0,245.0,245.0,0.0,245.0,0.0,0,-1,245.0,260.0,0.0,41.618090120391784,1,Int64[]
177,depot,-0.16114,1.48056,246.79434120144978,246.79434120144978,0.0,246.79434120144978,0.0,0,0,0.0,1256.5314245098868,0.0,0.0,1,Int64[]
